There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
      2.00     3.625000   1.074185   2.148370   1.055119 127.955196   1.172463   0.984145   0.839382
    201.00   204.500000   8.068108  16.136217   1.311517 158.978471   9.028136   7.210168   0.798633
     52.00    56.291667   4.232989   8.465978   1.338276 147.624869   4.468219   4.010142   0.897481
      6.00     7.500000   1.545097   3.090194   1.321411 162.296890   1.970061   1.211802   0.615109
    281.00   288.250000   9.578769  19.157539   1.372886 166.205199  12.031449   7.626083   0.633846
     15.00    18.250000   2.410219   4.820438   1.286679 148.163040   3.170066   1.832503   0.578065
     73.00    79.791667   5.039690  10.079380   1.318201 163.232751   5.364860   4.734230   0.882452
     18.00    20.000000   2.523133   5.046265   1.329127 126.675782   3.379935   1.883527   0.557267
      4.00     4.625000   1.213336   2.426671   1.458799  23.599319   1.581091   0.931118   0.588909
     60.00    64.625000   4.535502   9.071004   1.220398  24.610329   4.974685   4.135091   0.831227
      3.00     5.000000   1.261566   2.523133   1.039864  45.000000   1.365984   1.165130   0.852960
     26.00    27.666667   2.967587   5.935174   1.371550 119.423461   3.247544   2.711764   0.835020
    337.00   340.750000  10.414610  20.829219   1.371212  20.178047  12.135537   8.937725   0.736492
      2.00     2.750000   0.935603   1.871205   1.091119  90.000000   1.058405   0.827048   0.781410
    631.00   648.750000  14.370231  28.740462   2.086096  33.185052  18.718934  11.031800   0.589339
     81.00    85.291667   5.210488  10.420975   1.408414 132.832761   7.046407   3.852911   0.546791
     42.00    43.375000   3.715736   7.431471   1.350752 140.580571   4.222954   3.269440   0.774207
    273.00   276.250000   9.377265  18.754531   1.407006  72.342916  10.851542   8.103282   0.746740
    327.00   329.750000  10.245130  20.490260   1.381026  25.681729  11.018657   9.525905   0.864525
     47.00    48.500000   3.929126   7.858252   1.225022 124.618386   4.466988   3.456027   0.773682
     69.00    72.250000   4.795611   9.591223   1.290982 159.747529   5.665887   4.059009   0.716394
     11.00    11.500000   1.913260   3.826520   1.233506 103.494232   2.156290   1.697621   0.787288
     22.00    25.666667   2.858313   5.716626   1.162993 128.788357   3.006430   2.717494   0.903894
      7.00     8.958333   1.688646   3.377292   1.202504  89.339886   2.105632   1.354237   0.643150
     46.00    47.000000   3.867889   7.735778   1.186225 111.524303   4.087295   3.660260   0.895521
     53.00    55.250000   4.193641   8.387281   1.315280 105.918696   5.266964   3.339043   0.633960
    201.00   221.645833   8.399527  16.799055   1.831890  76.098165   8.551577   8.250182   0.964756
    122.00   132.333333   6.490224  12.980448   1.590045 167.155413   8.614740   4.889643   0.567590
     26.00    28.750000   3.025130   6.050259   1.235583 133.605054   3.620730   2.527504   0.698065
    104.00   105.250000   5.788101  11.576202   1.299027  98.298651   6.536818   5.125141   0.784042
      4.00     4.250000   1.163107   2.326213   1.425040 151.049685   1.452698   0.931245   0.641045
     10.00    10.791667   1.853401   3.706801   1.247082 108.431635   2.111312   1.626995   0.770609
     46.00    49.250000   3.959389   7.918778   1.322456 141.058918   4.703371   3.333090   0.708660
     39.00    41.500000   3.634537   7.269074   1.298662  27.925743   4.122714   3.204166   0.777198
    137.00   144.250000   6.776149  13.552299   1.416619 169.153665   9.972421   4.604319   0.461705
      7.00     8.000000   1.595769   3.191538   1.221027  76.520757   1.649474   1.543813   0.935943
     44.00    50.400000   4.005349   8.010697   1.283662 106.053868   5.260911   3.049437   0.579640
    188.00   203.650000   8.051323  16.102647   1.190842  20.933340   8.856633   7.319238   0.826413
    196.00   200.875000   7.996280  15.992561   1.262587 122.930302   9.103102   7.024034   0.771609
     46.00    52.500000   4.087942   8.175884   1.507786  50.459621   4.869496   3.431827   0.704760
      8.00     9.750000   1.761681   3.523363   1.143454 151.589196   1.866807   1.662476   0.890545
    133.00   137.750000   6.621721  13.243442   1.531719 174.121299   9.357518   4.685771   0.500749
     70.00    73.125000   4.824563   9.649126   1.675094  27.463468   7.790249   2.987891   0.383542
    308.00   318.875000  10.074774  20.149547   2.024638   4.027548  10.576062   9.597246   0.907450
    104.00   105.750000   5.801833  11.603667   1.444474 117.255583   7.587439   4.436447   0.584709
     95.00    99.791667   5.636016  11.272032   1.237889   0.027042   6.987607   4.545858   0.650560
     44.00    45.000000   3.784699   7.569398   1.355874  65.308415   4.523029   3.166892   0.700171
    115.00   120.041667   6.181460  12.362920   1.339054 150.095428   6.578791   5.808126   0.882856
    122.00   126.500000   6.345565  12.691131   1.652844 123.509898   8.538128   4.716045   0.552351
     12.00    13.000000   2.034214   4.068429   1.316640  49.232771   2.313198   1.788878   0.773335
     23.00    23.750000   2.749520   5.499040   1.263530 119.258563   3.298044   2.292225   0.695026
     25.00    25.750000   2.862949   5.725899   1.435835  51.781637   3.204386   2.557894   0.798248
    105.00   111.937500   5.969155  11.938310   1.369549   9.268000   7.762450   4.590151   0.591328
      4.00     4.500000   1.196827   2.393654   1.174011  45.000000   1.244612   1.150876   0.924687
      4.00     4.500000   1.196827   2.393654   1.174011   7.934463   1.269716   1.128122   0.888484
    234.00   238.958333   8.721399  17.442798   1.346143   9.727267  10.369066   7.335550   0.707446
     14.00    17.791667   2.379761   4.759522   1.176638 151.125068   2.585476   2.190414   0.847199
     91.00    96.250000   5.535100  11.070199   1.729313   2.981186   8.516719   3.597316   0.422383
     40.00    42.000000   3.656366   7.312733   1.290909 130.974446   4.251261   3.144718   0.739714
    153.00   161.833333   7.177266  14.354532   1.520244  97.849545  10.821594   4.760218   0.439881
    145.00   148.375000   6.872353  13.744705   1.324503 102.731299   8.286688   5.699410   0.687779
     52.00    54.000000   4.145930   8.291860   1.215251 174.676680   4.636257   3.707459   0.799666
      3.00     4.625000   1.213336   2.426671   1.119618 131.640118   1.417978   1.038227   0.732189
     15.00    16.000000   2.256758   4.513517   1.327850 174.151978   2.466135   2.065158   0.837407
     49.00    50.500000   4.009320   8.018641   1.336051   5.175283   4.839166   3.321781   0.686437
     22.00    24.500000   2.792596   5.585192   1.348246   3.994407   3.476918   2.242961   0.645101
    161.00   166.875000   7.288207  14.576414   1.328785  46.610112   8.529263   6.227732   0.730161
      8.00    10.416667   1.820914   3.641828   1.171405  95.481593   2.144771   1.545959   0.720804
    273.00   283.666667   9.502310  19.004621   1.748148 177.524977  16.046861   5.626889   0.350654
     10.00    12.500000   1.994711   3.989423   1.089659 158.612471   2.266841   1.755251   0.774316
     87.00    90.500000   5.367219  10.734439   1.580919 164.256675   6.794087   4.240017   0.624075
    162.00   174.000000   7.442172  14.884343   1.294377 146.652416   8.539125   6.486135   0.759578
    125.00   129.625000   6.423466  12.846933   1.511920  23.536602   8.036303   5.134316   0.638890
    108.00   110.000000   5.917270  11.834541   1.212262  35.158301   6.188704   5.657742   0.914205
     92.00    94.250000   5.477290  10.954580   1.321677  17.427703   5.843923   5.133658   0.878461
     91.00    93.625000   5.459099  10.918198   1.363774 176.489446   5.926300   5.028730   0.848545
      7.00     7.000000   1.492705   2.985411   1.279462  82.727764   1.953832   1.140410   0.583679
    128.00   132.000000   6.482045  12.964090   1.407235  79.320325   7.811310   5.378983   0.688615
     45.00    47.375000   3.883289   7.766577   1.292471 156.242306   4.605294   3.274477   0.711025
     10.00    11.625000   1.923630   3.847260   1.251089 173.219497   1.957385   1.890457   0.965807
      9.00     9.750000   1.761681   3.523363   1.377060 116.092109   2.122829   1.461975   0.688692
     31.00    32.500000   3.216375   6.432751   1.170605 148.855470   3.287441   3.146846   0.957233
    129.00   132.583333   6.496352  12.992703   1.387749 153.945890   8.325873   5.068848   0.608807
    140.00   146.541667   6.829763  13.659526   1.423331 165.383713   8.912936   5.233479   0.587178
    198.00   204.541667   8.068930  16.137860   1.323093  77.655135   8.584534   7.584295   0.883484
    243.00   250.125000   8.922850  17.845701   1.392908  64.232588  11.767718   6.765735   0.574940
    129.00   133.625000   6.521822  13.043643   1.377209 134.531128   8.236810   5.163912   0.626931
     61.00    63.125000   4.482556   8.965113   1.347421  48.477791   5.087044   3.949899   0.776463
      4.00     6.375000   1.424509   2.849018   1.292424  42.317452   1.864221   1.088511   0.583896
     53.00    57.708333   4.285923   8.571845   1.240863 110.211629   4.852059   3.785843   0.780255
    146.00   153.291667   6.985288  13.970577   1.376622 155.363168   7.940366   6.145089   0.773905
     70.00    75.041667   4.887382   9.774764   1.571252 141.329009   7.038503   3.393691   0.482161
     15.00    16.250000   2.274321   4.548642   1.486541  55.151315   2.987627   1.731319   0.579497
     57.00    68.123775   4.656659   9.313318   1.243246  36.140394   5.744927   3.774543   0.657022
    147.00   148.750000   6.881032  13.762063   1.449223  41.680090   8.330059   5.684065   0.682356
      6.00     8.916667   1.684715   3.369429   1.158386  80.483746   1.764981   1.608099   0.911114
    705.00   721.458333  15.154119  30.308238   1.653274  76.588247  19.134534  12.001720   0.627228
      5.00     7.750000   1.570637   3.141275   1.159886 130.728673   1.709944   1.442680   0.843700
    174.00   179.250000   7.553612  15.107223   1.258470 179.978950   8.882638   6.423435   0.723145
    255.00   258.000000   9.062227  18.124453   1.357818  60.208144   9.597537   8.556774   0.891559
     26.00    30.458333   3.113710   6.227420   1.270428  47.432092   3.479369   2.786479   0.800858
     45.00    47.000000   3.867889   7.735778   1.384904 174.072371   5.244950   2.852375   0.543833
    648.00   664.583333  14.544533  29.089066   1.814918 132.413577  21.741267   9.730042   0.447538
      5.00     5.375000   1.308020   2.616039   1.302801 108.080866   1.616302   1.058537   0.654913
     14.00    28.954657   3.035878   6.071755   1.474216  90.645864   4.010564   2.298069   0.573004
     48.00    49.750000   3.979437   7.958873   1.466067 119.159013   5.253120   3.014573   0.573863
     42.00    43.750000   3.731763   7.463527   1.392773 157.824677   4.296492   3.241262   0.754397
    169.00   179.458333   7.558000  15.116000   1.403016  54.012158   9.082746   6.289217   0.692436
     38.00    40.250000   3.579382   7.158763   1.318673 102.845676   4.440147   2.885484   0.649862
      7.00    10.645833   1.840835   3.681670   1.238045  23.851465   2.370768   1.429357   0.602909
      2.00     2.250000   0.846284   1.692569   1.206277 176.381923   1.017896   0.703605   0.691235
    111.00   113.375000   6.007361  12.014722   1.265803  36.855696   6.223125   5.799078   0.931859
     13.00    15.250000   2.203231   4.406462   1.305401 140.271633   2.746567   1.767379   0.643487
     30.00    31.750000   3.179047   6.358094   1.434669  44.651519   3.477579   2.906142   0.835680
    109.00   112.500000   5.984134  11.968268   1.242783 179.028717   6.473084   5.532118   0.854634
     17.00    18.750000   2.443013   4.886025   1.291763 135.837214   2.799614   2.131833   0.761474
      9.00     9.500000   1.738949   3.477898   1.357152  94.657915   2.467386   1.225566   0.496706
    164.00   176.583333   7.497214  14.994428   1.583957  17.105500   9.175809   6.125696   0.667592
     20.00    23.000000   2.705758   5.411516   1.156232 173.759982   2.812827   2.602765   0.925320
      2.00     4.333333   1.174454   2.348909   1.126914 172.824747   1.332121   1.035448   0.777293
     59.00    65.000000   4.548642   9.097284   1.416562 127.249111   5.261580   3.932306   0.747362
      4.00     4.875000   1.245697   2.491394   1.293138 112.643691   1.549542   1.001432   0.646276
     34.00    38.541667   3.502598   7.005196   1.246035 173.398352   3.659415   3.352502   0.916131
    143.00   151.958333   6.954843  13.909686   1.914313   0.359856  10.423266   4.640564   0.445212
    135.00   141.416667   6.709271  13.418543   1.366981 163.673814   7.707800   5.840100   0.757687
     42.00    44.875000   3.779439   7.558877   1.313534  96.546731   4.562268   3.130933   0.686267
     31.00    34.437500   3.310860   6.621721   1.224159  98.701035   4.049529   2.706931   0.668456
     32.00    34.666667   3.321858   6.643717   1.603707 154.191056   4.843038   2.278475   0.470464
     60.00    63.000000   4.478116   8.956232   1.225628   8.738856   4.557077   4.400523   0.965646
     19.00    22.333333   2.666256   5.332512   1.211027  94.163593   3.103897   2.290321   0.737886
     73.00    75.750000   4.910394   9.820789   1.447411 150.987786   5.960750   4.045124   0.678627
    102.00   104.000000   5.753627  11.507255   1.262945 115.437645   5.911444   5.600024   0.947319
    183.00   189.125000   7.758889  15.517778   1.321730 131.250700   9.389616   6.411376   0.682816
    247.00   255.250000   9.013800  18.027601   1.659220  80.872703  12.739507   6.377688   0.500623
    188.00   192.000000   7.817640  15.635280   1.329685 177.079363   9.488281   6.441156   0.678854
    177.00   181.791667   7.606976  15.213952   1.329054 151.355304   8.828582   6.554403   0.742407
    164.00   169.000000   7.334465  14.668929   1.447969 154.568018   9.203638   5.844903   0.635064
    185.00   188.750000   7.751193  15.502386   1.349589 103.645192   9.302751   6.458411   0.694247
     21.00    21.250000   2.600785   5.201571   1.371637 162.317497   2.896268   2.335449   0.806365
    141.00   145.750000   6.811290  13.622579   1.288470 147.131345   7.696860   6.027609   0.783126
     73.00    76.000000   4.918491   9.836982   1.310043  98.638296   5.857185   4.130235   0.705157
     12.00    12.750000   2.014560   4.029120   1.250483 171.617076   2.459300   1.650247   0.671023
     53.00    55.125000   4.188894   8.377788   1.191658 100.838400   4.648552   3.774688   0.812014
    314.00   330.000000  10.249013  20.498026   1.688042 125.690659  15.027662   6.989927   0.465137
    106.00   108.750000   5.883553  11.767107   1.485076 159.919678   8.175485   4.234146   0.517908
     84.00    86.916667   5.259889  10.519778   1.416582 112.166245   6.744281   4.102207   0.608250
      2.00     3.250000   1.017107   2.034214   1.133314   5.197694   1.196247   0.864794   0.722922
