There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
     60.00    64.625000   4.535502   9.071004   1.220398  23.881888   5.096766   4.036045   0.791883
      3.00     5.000000   1.261566   2.523133   1.039864  45.000000   1.401516   1.135591   0.810259
     26.00    27.666667   2.967587   5.935174   1.371550 116.723652   3.342815   2.634478   0.788102
    337.00   340.750000  10.414610  20.829219   1.371212  20.214523  12.715492   8.530074   0.670841
      2.00     2.750000   0.935603   1.871205   1.091119  90.000000   1.090832   0.802463   0.735644
    631.00   648.750000  14.370231  28.740462   2.086096  32.677688  20.003548  10.323346   0.516076
     81.00    85.291667   5.210488  10.420975   1.408414 133.374180   7.639456   3.553811   0.465192
     42.00    43.375000   3.715736   7.431471   1.350752 141.439958   4.388055   3.146426   0.717044
    273.00   276.250000   9.377265  18.754531   1.407006  71.268976  11.364122   7.737782   0.680896
    327.00   329.750000  10.245130  20.490260   1.381026  25.446467  11.286989   9.299440   0.823908
     47.00    48.500000   3.929126   7.858252   1.225022 124.603987   4.705054   3.281159   0.697369
     69.00    72.250000   4.795611   9.591223   1.290982 159.304022   5.930523   3.877886   0.653886
     11.00    11.500000   1.913260   3.826520   1.233506 105.618874   2.233443   1.638978   0.733835
     22.00    25.666667   2.858313   5.716626   1.162993 131.771825   3.051210   2.677611   0.877557
      7.00     8.958333   1.688646   3.377292   1.202504  89.248751   2.235674   1.275466   0.570506
     46.00    47.000000   3.867889   7.735778   1.186225 112.646478   4.128440   3.623782   0.877761
     53.00    55.250000   4.193641   8.387281   1.315280 106.464235   5.606269   3.136957   0.559544
    201.00   221.645833   8.399527  16.799055   1.831890  63.632325   8.566966   8.235362   0.961293
    122.00   132.333333   6.490224  12.980448   1.590045 167.920050   9.459569   4.452952   0.470735
     26.00    28.750000   3.025130   6.050259   1.235583 134.477621   3.829153   2.389931   0.624141
    104.00   105.250000   5.788101  11.576202   1.299027  99.695917   6.786342   4.936697   0.727446
      4.00     4.250000   1.163107   2.326213   1.425040 151.335899   1.540898   0.877941   0.569759
     10.00    10.791667   1.853401   3.706801   1.247082 109.874929   2.186700   1.570903   0.718390
     46.00    49.250000   3.959389   7.918778   1.322456 141.473513   4.999372   3.135746   0.627228
     39.00    41.500000   3.634537   7.269074   1.298662  28.528374   4.276992   3.088587   0.722140
    137.00   144.250000   6.776149  13.552299   1.416619 168.647637  10.871241   4.223639   0.388515
      7.00     8.000000   1.595769   3.191538   1.221027  72.742145   1.669109   1.525652   0.914052
     44.00    50.400000   4.005349   8.010697   1.283662 106.571767   5.687511   2.820710   0.495948
    188.00   203.650000   8.051323  16.102647   1.190842  21.535618   9.064575   7.151335   0.788932
    196.00   200.875000   7.996280  15.992561   1.262587 124.073759   9.493114   6.735461   0.709510
     46.00    52.500000   4.087942   8.175884   1.507786  52.570076   5.089857   3.283250   0.645057
      8.00     9.750000   1.761681   3.523363   1.143454 148.374079   1.904925   1.629209   0.855262
    133.00   137.750000   6.621721  13.243442   1.531719 173.790254   9.961937   4.401472   0.441829
     70.00    73.125000   4.824563   9.649126   1.675094  27.695806   8.801208   2.644684   0.300491
    308.00   318.875000  10.074774  20.149547   2.024638   0.148165  10.652284   9.528573   0.894510
    104.00   105.750000   5.801833  11.603667   1.444474 117.707455   8.162742   4.123770   0.505194
     95.00    99.791667   5.636016  11.272032   1.237889   0.564729   7.450572   4.263387   0.572223
     44.00    45.000000   3.784699   7.569398   1.355874  65.068876   4.743506   3.019696   0.636596
    115.00   120.041667   6.181460  12.362920   1.339054 148.739269   6.790142   5.627342   0.828752
    122.00   126.500000   6.345565  12.691131   1.652844 123.208826   9.109762   4.420115   0.485206
     12.00    13.000000   2.034214   4.068429   1.316640  48.879737   2.406528   1.719502   0.714516
     23.00    23.750000   2.749520   5.499040   1.263530 120.714235   3.503628   2.157723   0.615854
     25.00    25.750000   2.862949   5.725899   1.435835  51.610103   3.288090   2.492778   0.758124
    105.00   111.937500   5.969155  11.938310   1.369549   9.374827   8.392031   4.245792   0.505931
      4.00     4.500000   1.196827   2.393654   1.174011  45.000000   1.259463   1.137305   0.903008
      4.00     4.500000   1.196827   2.393654   1.174011   8.852205   1.297387   1.104061   0.850988
    234.00   238.958333   8.721399  17.442798   1.346143   8.708274  10.912702   6.970116   0.638716
     14.00    17.791667   2.379761   4.759522   1.176638 152.433549   2.636322   2.148168   0.814835
     91.00    96.250000   5.535100  11.070199   1.729313   3.162748   9.261128   3.308164   0.357210
     40.00    42.000000   3.656366   7.312733   1.290909 131.304060   4.424579   3.021534   0.682898
    153.00   161.833333   7.177266  14.354532   1.520244  97.672071  11.994768   4.294635   0.358042
    145.00   148.375000   6.872353  13.744705   1.324503 102.557388   8.759942   5.391500   0.615472
     52.00    54.000000   4.145930   8.291860   1.215251 177.007938   4.748523   3.619807   0.762302
      3.00     4.625000   1.213336   2.426671   1.119618 132.864804   1.509046   0.975572   0.646483
     15.00    16.000000   2.256758   4.513517   1.327850 175.486409   2.531181   2.012088   0.794921
     49.00    50.500000   4.009320   8.018641   1.336051   4.723389   5.100493   3.151588   0.617899
     22.00    24.500000   2.792596   5.585192   1.348246   5.139743   3.720880   2.095900   0.563281
    161.00   166.875000   7.288207  14.576414   1.328785  46.545733   8.979486   5.915479   0.658777
      8.00    10.416667   1.820914   3.641828   1.171405  95.270189   2.238886   1.480972   0.661477
    273.00   283.666667   9.502310  19.004621   1.748148 178.072117  17.970547   5.024550   0.279599
     10.00    12.500000   1.994711   3.989423   1.089659 156.907667   2.359508   1.686315   0.714689
     87.00    90.500000   5.367219  10.734439   1.580919 164.147880   7.154759   4.026278   0.562741
    162.00   174.000000   7.442172  14.884343   1.294377 145.210839   8.908137   6.217453   0.697952
    125.00   129.625000   6.423466  12.846933   1.511920  22.098058   8.520780   4.842388   0.568303
    108.00   110.000000   5.917270  11.834541   1.212262  34.813205   6.257311   5.595709   0.894267
     92.00    94.250000   5.477290  10.954580   1.321677  19.584873   5.944315   5.046958   0.849039
     91.00    93.625000   5.459099  10.918198   1.363774 176.315766   6.099781   4.885710   0.800965
      7.00     7.000000   1.492705   2.985411   1.279462  81.909035   2.080096   1.071186   0.514969
    128.00   132.000000   6.482045  12.964090   1.407235  78.216163   8.224928   5.108483   0.621098
     45.00    47.375000   3.883289   7.766577   1.292471 154.705818   4.849286   3.109722   0.641274
     10.00    11.625000   1.923630   3.847260   1.251089 166.407454   1.964837   1.883288   0.958496
      9.00     9.750000   1.761681   3.523363   1.377060 116.606521   2.236520   1.387657   0.620454
     31.00    32.500000   3.216375   6.432751   1.170605 149.808013   3.314426   3.121226   0.941709
    129.00   132.583333   6.496352  12.992703   1.387749 153.058586   8.941365   4.719926   0.527875
    140.00   146.541667   6.829763  13.659526   1.423331 164.868435   9.586037   4.866000   0.507613
    198.00   204.541667   8.068930  16.137860   1.323093  73.903650   8.745646   7.444577   0.851232
    243.00   250.125000   8.922850  17.845701   1.392908  63.942054  12.735325   6.251686   0.490893
    129.00   133.625000   6.521822  13.043643   1.377209 134.388206   8.803396   4.831563   0.548829
     61.00    63.125000   4.482556   8.965113   1.347421  47.694683   5.363040   3.746628   0.698602
      4.00     6.375000   1.424509   2.849018   1.292424  43.587603   2.019460   1.004835   0.497576
     53.00    57.708333   4.285923   8.571845   1.240863 111.944754   5.056028   3.633115   0.718571
    146.00   153.291667   6.985288  13.970577   1.376622 155.898828   8.345928   5.846474   0.700518
     70.00    75.041667   4.887382   9.774764   1.571252 141.324837   7.742094   3.085277   0.398507
     15.00    16.250000   2.274321   4.548642   1.486541  55.261722   3.160178   1.636786   0.517941
     57.00    68.123775   4.656659   9.313318   1.243246  35.988804   6.129462   3.537745   0.577170
    147.00   148.750000   6.881032  13.762063   1.449223  42.511707   8.731512   5.422726   0.621052
      6.00     8.916667   1.684715   3.369429   1.158386  77.313371   1.796322   1.580041   0.879598
    705.00   721.458333  15.154119  30.308238   1.653274  76.606644  19.944599  11.514261   0.577312
      5.00     7.750000   1.570637   3.141275   1.159886 130.364173   1.775327   1.389548   0.782700
    174.00   179.250000   7.553612  15.107223   1.258470   0.614305   9.265769   6.157832   0.664579
    255.00   258.000000   9.062227  18.124453   1.357818  59.213791   9.726550   8.443277   0.868065
     26.00    30.458333   3.113710   6.227420   1.270428  48.688805   3.578635   2.709186   0.757045
     45.00    47.000000   3.867889   7.735778   1.384904 173.585722   5.666348   2.640248   0.465952
    648.00   664.583333  14.544533  29.089066   1.814918 131.730284  24.151019   8.759193   0.362684
      5.00     5.375000   1.308020   2.616039   1.302801 108.860514   1.736734   0.985134   0.567233
     14.00    28.954657   3.035878   6.071755   1.474216  89.803831   4.264790   2.161080   0.506726
     48.00    49.750000   3.979437   7.958873   1.466067 118.744766   5.585981   2.834939   0.507510
     42.00    43.750000   3.731763   7.463527   1.392773 158.580456   4.437492   3.138272   0.707218
    169.00   179.458333   7.558000  15.116000   1.403016  53.129142   9.519517   6.000657   0.630353
     38.00    40.250000   3.579382   7.158763   1.318673 103.920240   4.679350   2.737981   0.585120
      7.00    10.645833   1.840835   3.681670   1.238045  22.831782   2.544482   1.331774   0.523397
      2.00     2.250000   0.846284   1.692569   1.206277 176.834806   1.059403   0.676038   0.638131
    111.00   113.375000   6.007361  12.014722   1.265803  38.837142   6.288594   5.738705   0.912558
     13.00    15.250000   2.203231   4.406462   1.305401 138.954308   2.910189   1.668010   0.573162
     30.00    31.750000   3.179047   6.358094   1.434669  44.101444   3.549024   2.847639   0.802372
    109.00   112.500000   5.984134  11.968268   1.242783 177.909972   6.600611   5.425235   0.821929
     17.00    18.750000   2.443013   4.886025   1.291763 135.015216   2.905715   2.053990   0.706880
      9.00     9.500000   1.738949   3.477898   1.357152  95.115135   2.669147   1.132925   0.424452
    164.00   176.583333   7.497214  14.994428   1.583957  17.545384   9.645579   5.827356   0.604148
     20.00    23.000000   2.705758   5.411516   1.156232 163.508559   2.836477   2.581064   0.909954
      2.00     4.333333   1.174454   2.348909   1.126914 171.029475   1.374159   1.003773   0.730463
     59.00    65.000000   4.548642   9.097284   1.416562 126.018764   5.457123   3.791401   0.694762
      4.00     4.875000   1.245697   2.491394   1.293138 112.078438   1.650783   0.940015   0.569436
     34.00    38.541667   3.502598   7.005196   1.246035 168.789863   3.700313   3.315448   0.895991
    143.00   151.958333   6.954843  13.909686   1.914313   0.511559  11.216817   4.312261   0.384446
    135.00   141.416667   6.709271  13.418543   1.366981 163.650521   8.073572   5.575515   0.690588
     42.00    44.875000   3.779439   7.558877   1.313534  97.800661   4.840848   2.950755   0.609553
     31.00    34.437500   3.310860   6.621721   1.224159  99.226976   4.244150   2.582801   0.608556
     32.00    34.666667   3.321858   6.643717   1.603707 153.847839   5.271077   2.093451   0.397158
     60.00    63.000000   4.478116   8.956232   1.225628  23.182293   4.602658   4.356944   0.946615
     19.00    22.333333   2.666256   5.332512   1.211027  94.555064   3.246123   2.189973   0.674643
     73.00    75.750000   4.910394   9.820789   1.447411 150.393993   6.290438   3.833115   0.609356
    102.00   104.000000   5.753627  11.507255   1.262945 114.264970   5.972489   5.542786   0.928053
    183.00   189.125000   7.758889  15.517778   1.321730 131.843151  10.000718   6.019603   0.601917
    247.00   255.250000   9.013800  18.027601   1.659220  81.508643  13.831270   5.874269   0.424709
    188.00   192.000000   7.817640  15.635280   1.329685 177.895566  10.042600   6.085625   0.605981
    177.00   181.791667   7.606976  15.213952   1.329054 151.662148   9.327304   6.203946   0.665138
    164.00   169.000000   7.334465  14.668929   1.447969 154.627118   9.838757   5.467598   0.555720
    185.00   188.750000   7.751193  15.502386   1.349589 104.573714   9.827314   6.113674   0.622110
     21.00    21.250000   2.600785   5.201571   1.371637 162.216774   2.985000   2.266025   0.759137
    141.00   145.750000   6.811290  13.622579   1.288470 146.404753   7.972516   5.819200   0.729908
     73.00    76.000000   4.918491   9.836982   1.310043  97.684471   6.142442   3.938425   0.641182
     12.00    12.750000   2.014560   4.029120   1.250483 171.294561   2.598978   1.561557   0.600835
     53.00    55.125000   4.188894   8.377788   1.191658 100.265570   4.783541   3.668168   0.766831
    314.00   330.000000  10.249013  20.498026   1.688042 124.888221  16.019737   6.557053   0.409311
    106.00   108.750000   5.883553  11.767107   1.485076 159.934543   8.907181   3.886325   0.436314
     84.00    86.916667   5.259889  10.519778   1.416582 112.595204   7.283076   3.798729   0.521583
      2.00     3.250000   1.017107   2.034214   1.133314   4.645744   1.257047   0.822966   0.654682
